STUSAB,GEOID,GEOCODE,state,county,tract,total_population_2020,incarcerated_2020
TX,1400000US48201333000,48201333000,48,201,333000,3290,0
TX,1400000US48201333100,48201333100,48,201,333100,3793,0
TX,1400000US48201333201,48201333201,48,201,333201,4818,0
TX,1400000US48201333203,48201333203,48,201,333203,2163,0
TX,1400000US48201333204,48201333204,48,201,333204,1280,0
TX,1400000US48201333205,48201333205,48,201,333205,1515,0
TX,1400000US48201333301,48201333301,48,201,333301,5693,0
TX,1400000US48201333302,48201333302,48,201,333302,3661,0
TX,1400000US48201333501,48201333501,48,201,333501,3443,0
TX,1400000US48201333502,48201333502,48,201,333502,2621,0
TX,1400000US48201333600,48201333600,48,201,333600,3215,0
TX,1400000US48201333700,48201333700,48,201,333700,3442,0
TX,1400000US48201333801,48201333801,48,201,333801,4188,0
TX,1400000US48201333802,48201333802,48,201,333802,5797,0
TX,1400000US48201333903,48201333903,48,201,333903,3689,0
TX,1400000US48201333904,48201333904,48,201,333904,5058,0
TX,1400000US48201333905,48201333905,48,201,333905,4159,0
TX,1400000US48201333906,48201333906,48,201,333906,5147,0
TX,1400000US48201334001,48201334001,48,201,334001,3707,0
TX,1400000US48201334002,48201334002,48,201,334002,2240,0
TX,1400000US48201334003,48201334003,48,201,334003,6349,0
TX,1400000US48201334101,48201334101,48,201,334101,7291,0
TX,1400000US48201334102,48201334102,48,201,334102,7351,0
TX,1400000US48201340101,48201340101,48,201,340101,1879,0
TX,1400000US48201340102,48201340102,48,201,340102,5395,0
TX,1400000US48201340201,48201340201,48,201,340201,0,0
TX,1400000US48201340202,48201340202,48,201,340202,7911,0
TX,1400000US48201340203,48201340203,48,201,340203,4434,0
TX,1400000US48201340301,48201340301,48,201,340301,3906,0
TX,1400000US48201340302,48201340302,48,201,340302,6761,0
TX,1400000US48201340400,48201340400,48,201,340400,1306,0
TX,1400000US48201340501,48201340501,48,201,340501,3904,0
TX,1400000US48201340502,48201340502,48,201,340502,2878,0
TX,1400000US48201340600,48201340600,48,201,340600,2563,0
TX,1400000US48201340701,48201340701,48,201,340701,4055,0
TX,1400000US48201340702,48201340702,48,201,340702,2961,0
TX,1400000US48201340800,48201340800,48,201,340800,5580,0
TX,1400000US48201340900,48201340900,48,201,340900,4537,0
TX,1400000US48201341001,48201341001,48,201,341001,3957,0
TX,1400000US48201341002,48201341002,48,201,341002,3695,0
TX,1400000US48201341101,48201341101,48,201,341101,1480,0
TX,1400000US48201341102,48201341102,48,201,341102,2641,0
TX,1400000US48201341201,48201341201,48,201,341201,5326,0
TX,1400000US48201341203,48201341203,48,201,341203,2355,0
TX,1400000US48201341204,48201341204,48,201,341204,3843,0
TX,1400000US48201341302,48201341302,48,201,341302,3467,0
TX,1400000US48201341303,48201341303,48,201,341303,3304,0
TX,1400000US48201341304,48201341304,48,201,341304,2036,0
TX,1400000US48201341400,48201341400,48,201,341400,5664,0
TX,1400000US48201341501,48201341501,48,201,341501,6736,0
TX,1400000US48201341502,48201341502,48,201,341502,4393,0
TX,1400000US48201341600,48201341600,48,201,341600,6711,0
TX,1400000US48201341700,48201341700,48,201,341700,2723,0
TX,1400000US48201341800,48201341800,48,201,341800,2489,0
TX,1400000US48201342001,48201342001,48,201,342001,6812,0
TX,1400000US48201342002,48201342002,48,201,342002,4436,0
TX,1400000US48201342100,48201342100,48,201,342100,4292,0
TX,1400000US48201342200,48201342200,48,201,342200,3918,0
TX,1400000US48201342300,48201342300,48,201,342300,7213,0
TX,1400000US48201342400,48201342400,48,201,342400,4007,0
TX,1400000US48201342500,48201342500,48,201,342500,6240,0
TX,1400000US48201342700,48201342700,48,201,342700,5145,0
TX,1400000US48201342801,48201342801,48,201,342801,4867,0
TX,1400000US48201342802,48201342802,48,201,342802,3988,0
TX,1400000US48201342900,48201342900,48,201,342900,7084,0
TX,1400000US48201343000,48201343000,48,201,343000,7460,0
TX,1400000US48201343100,48201343100,48,201,343100,4556,0
TX,1400000US48201343200,48201343200,48,201,343200,5089,0
TX,1400000US48201343301,48201343301,48,201,343301,4400,0
TX,1400000US48201343302,48201343302,48,201,343302,4876,0
TX,1400000US48201343601,48201343601,48,201,343601,11,0
TX,1400000US48201343602,48201343602,48,201,343602,3341,0
TX,1400000US48201343700,48201343700,48,201,343700,3860,0
TX,1400000US48201350101,48201350101,48,201,350101,5269,0
TX,1400000US48201350102,48201350102,48,201,350102,4830,0
TX,1400000US48201350103,48201350103,48,201,350103,7487,0
TX,1400000US48201350104,48201350104,48,201,350104,4850,0
TX,1400000US48201350201,48201350201,48,201,350201,3740,0
TX,1400000US48201350202,48201350202,48,201,350202,4684,0
TX,1400000US48201350300,48201350300,48,201,350300,6002,0
TX,1400000US48201350400,48201350400,48,201,350400,6235,0
TX,1400000US48201350500,48201350500,48,201,350500,7117,0
TX,1400000US48201350601,48201350601,48,201,350601,4372,0
TX,1400000US48201350603,48201350603,48,201,350603,4631,0
TX,1400000US48201350604,48201350604,48,201,350604,3941,0
TX,1400000US48201350700,48201350700,48,201,350700,2326,0
TX,1400000US48201350801,48201350801,48,201,350801,5098,0
TX,1400000US48201350803,48201350803,48,201,350803,3181,0
TX,1400000US48201350804,48201350804,48,201,350804,5648,0
TX,1400000US48201410101,48201410101,48,201,410101,2159,0
TX,1400000US48201410102,48201410102,48,201,410102,4007,0
TX,1400000US48201410201,48201410201,48,201,410201,2176,0
TX,1400000US48201410202,48201410202,48,201,410202,3361,0
TX,1400000US48201410300,48201410300,48,201,410300,3722,0
TX,1400000US48201410401,48201410401,48,201,410401,3985,0
TX,1400000US48201410402,48201410402,48,201,410402,2623,0
TX,1400000US48201410501,48201410501,48,201,410501,1746,0
TX,1400000US48201410502,48201410502,48,201,410502,3070,0
TX,1400000US48201410601,48201410601,48,201,410601,3444,0
TX,1400000US48201410602,48201410602,48,201,410602,2508,0
TX,1400000US48201410703,48201410703,48,201,410703,2179,0
TX,1400000US48201410704,48201410704,48,201,410704,1895,0
TX,1400000US48201410705,48201410705,48,201,410705,916,0
TX,1400000US48201410706,48201410706,48,201,410706,1738,0
TX,1400000US48201410801,48201410801,48,201,410801,2578,0
TX,1400000US48201410802,48201410802,48,201,410802,1631,0
TX,1400000US48201410900,48201410900,48,201,410900,3535,0
TX,1400000US48201411001,48201411001,48,201,411001,1986,0
TX,1400000US48201411002,48201411002,48,201,411002,2186,0
TX,1400000US48201411003,48201411003,48,201,411003,1614,0
TX,1400000US48201411100,48201411100,48,201,411100,3420,0
TX,1400000US48201411200,48201411200,48,201,411200,1759,0
TX,1400000US48201411301,48201411301,48,201,411301,2119,0
TX,1400000US48201411302,48201411302,48,201,411302,3217,0
TX,1400000US48201411400,48201411400,48,201,411400,2774,0
TX,1400000US48201411503,48201411503,48,201,411503,3478,0
TX,1400000US48201411504,48201411504,48,201,411504,2329,0
TX,1400000US48201411505,48201411505,48,201,411505,2826,0
TX,1400000US48201411506,48201411506,48,201,411506,2273,0
TX,1400000US48201411507,48201411507,48,201,411507,2093,0
TX,1400000US48201411600,48201411600,48,201,411600,2933,0
TX,1400000US48201411700,48201411700,48,201,411700,3793,0
TX,1400000US48201411801,48201411801,48,201,411801,3257,0
TX,1400000US48201411802,48201411802,48,201,411802,2758,0
TX,1400000US48201411901,48201411901,48,201,411901,2079,0
TX,1400000US48201411902,48201411902,48,201,411902,2135,0
TX,1400000US48201412000,48201412000,48,201,412000,3744,0
TX,1400000US48201412201,48201412201,48,201,412201,2882,0
TX,1400000US48201412202,48201412202,48,201,412202,3093,0
TX,1400000US48201412300,48201412300,48,201,412300,6837,0
TX,1400000US48201412400,48201412400,48,201,412400,4503,0
TX,1400000US48201412500,48201412500,48,201,412500,1835,0
TX,1400000US48201412600,48201412600,48,201,412600,3885,0
TX,1400000US48201412700,48201412700,48,201,412700,3370,0
TX,1400000US48201412800,48201412800,48,201,412800,4905,0
TX,1400000US48201412901,48201412901,48,201,412901,1577,0
TX,1400000US48201412902,48201412902,48,201,412902,3126,0
TX,1400000US48201413000,48201413000,48,201,413000,3507,0
TX,1400000US48201413100,48201413100,48,201,413100,3088,0
TX,1400000US48201413203,48201413203,48,201,413203,1547,0
TX,1400000US48201413204,48201413204,48,201,413204,1077,0
TX,1400000US48201413205,48201413205,48,201,413205,1458,0
TX,1400000US48201413206,48201413206,48,201,413206,2813,0
TX,1400000US48201413301,48201413301,48,201,413301,4489,0
TX,1400000US48201413302,48201413302,48,201,413302,3209,0
TX,1400000US48201420100,48201420100,48,201,420100,2773,0
TX,1400000US48201420200,48201420200,48,201,420200,2430,0
TX,1400000US48201420300,48201420300,48,201,420300,3557,0
TX,1400000US48201420400,48201420400,48,201,420400,3487,0
TX,1400000US48201420500,48201420500,48,201,420500,3845,0
TX,1400000US48201420600,48201420600,48,201,420600,2279,0
TX,1400000US48201420700,48201420700,48,201,420700,3039,0
TX,1400000US48201420800,48201420800,48,201,420800,2274,0
TX,1400000US48201420900,48201420900,48,201,420900,6386,0
TX,1400000US48201421000,48201421000,48,201,421000,2567,0
TX,1400000US48201421101,48201421101,48,201,421101,3257,0
TX,1400000US48201421103,48201421103,48,201,421103,1473,0
TX,1400000US48201421104,48201421104,48,201,421104,4376,0
TX,1400000US48201421203,48201421203,48,201,421203,1805,0
TX,1400000US48201421204,48201421204,48,201,421204,2428,0
TX,1400000US48201421205,48201421205,48,201,421205,2315,0
TX,1400000US48201421206,48201421206,48,201,421206,2054,0
TX,1400000US48201421301,48201421301,48,201,421301,3576,0
TX,1400000US48201421302,48201421302,48,201,421302,4423,0
TX,1400000US48201421401,48201421401,48,201,421401,3517,0
TX,1400000US48201421402,48201421402,48,201,421402,3284,0
TX,1400000US48201421403,48201421403,48,201,421403,4597,0
TX,1400000US48201421501,48201421501,48,201,421501,3528,0
TX,1400000US48201421502,48201421502,48,201,421502,2838,0
TX,1400000US48201421601,48201421601,48,201,421601,3112,0
TX,1400000US48201421602,48201421602,48,201,421602,3409,0
TX,1400000US48201421700,48201421700,48,201,421700,4594,0
TX,1400000US48201421801,48201421801,48,201,421801,3072,0
TX,1400000US48201421802,48201421802,48,201,421802,2467,0
TX,1400000US48201421900,48201421900,48,201,421900,2899,0
TX,1400000US48201422000,48201422000,48,201,422000,2597,0
TX,1400000US48201422100,48201422100,48,201,422100,5115,0
TX,1400000US48201422200,48201422200,48,201,422200,6024,0
TX,1400000US48201422302,48201422302,48,201,422302,2289,0
TX,1400000US48201422303,48201422303,48,201,422303,3550,0
TX,1400000US48201422304,48201422304,48,201,422304,3810,0
TX,1400000US48201422403,48201422403,48,201,422403,2783,0
TX,1400000US48201422404,48201422404,48,201,422404,2966,0
TX,1400000US48201422405,48201422405,48,201,422405,1589,0
TX,1400000US48201422406,48201422406,48,201,422406,2473,0
TX,1400000US48201422501,48201422501,48,201,422501,3381,0
TX,1400000US48201422502,48201422502,48,201,422502,3458,0
TX,1400000US48201422601,48201422601,48,201,422601,4607,0
TX,1400000US48201422602,48201422602,48,201,422602,2338,0
TX,1400000US48201422701,48201422701,48,201,422701,5107,0
TX,1400000US48201422702,48201422702,48,201,422702,3257,0
TX,1400000US48201422800,48201422800,48,201,422800,5138,0
TX,1400000US48201422900,48201422900,48,201,422900,4874,0
TX,1400000US48201423001,48201423001,48,201,423001,3019,0
TX,1400000US48201423002,48201423002,48,201,423002,3072,0
TX,1400000US48201423100,48201423100,48,201,423100,2775,0
TX,1400000US48201423201,48201423201,48,201,423201,3252,0
TX,1400000US48201423203,48201423203,48,201,423203,2567,0
TX,1400000US48201423204,48201423204,48,201,423204,4062,0
TX,1400000US48201423301,48201423301,48,201,423301,4393,0
TX,1400000US48201423303,48201423303,48,201,423303,1809,0
TX,1400000US48201423304,48201423304,48,201,423304,3605,0
TX,1400000US48201423401,48201423401,48,201,423401,5329,0
TX,1400000US48201423402,48201423402,48,201,423402,3944,0
TX,1400000US48201423500,48201423500,48,201,423500,1995,0
TX,1400000US48201423600,48201423600,48,201,423600,6943,0
TX,1400000US48201430101,48201430101,48,201,430101,2990,0
TX,1400000US48201430102,48201430102,48,201,430102,2847,0
TX,1400000US48201430200,48201430200,48,201,430200,1518,0
TX,1400000US48201430300,48201430300,48,201,430300,4385,0
TX,1400000US48201430400,48201430400,48,201,430400,3118,0
TX,1400000US48201430500,48201430500,48,201,430500,2380,0
TX,1400000US48201430600,48201430600,48,201,430600,3832,0
TX,1400000US48201430700,48201430700,48,201,430700,4191,0
TX,1400000US48201430800,48201430800,48,201,430800,6091,0
TX,1400000US48201430900,48201430900,48,201,430900,6406,0
TX,1400000US48201431001,48201431001,48,201,431001,2616,0
TX,1400000US48201431002,48201431002,48,201,431002,2929,0
TX,1400000US48201431101,48201431101,48,201,431101,4023,0
TX,1400000US48201431102,48201431102,48,201,431102,3912,0
TX,1400000US48201431203,48201431203,48,201,431203,2117,0
TX,1400000US48201431204,48201431204,48,201,431204,3185,0
TX,1400000US48201431205,48201431205,48,201,431205,3207,0
TX,1400000US48201431206,48201431206,48,201,431206,1985,0
TX,1400000US48201431302,48201431302,48,201,431302,4662,0
TX,1400000US48201431303,48201431303,48,201,431303,2019,0
TX,1400000US48201431304,48201431304,48,201,431304,3195,0
TX,1400000US48201431401,48201431401,48,201,431401,2270,0
TX,1400000US48201431403,48201431403,48,201,431403,1504,0
TX,1400000US48201431404,48201431404,48,201,431404,2166,0
TX,1400000US48201431503,48201431503,48,201,431503,1591,0
TX,1400000US48201431504,48201431504,48,201,431504,2396,0
TX,1400000US48201431505,48201431505,48,201,431505,1603,0
TX,1400000US48201431506,48201431506,48,201,431506,2822,0
TX,1400000US48201431600,48201431600,48,201,431600,3493,0
TX,1400000US48201431701,48201431701,48,201,431701,2473,0
TX,1400000US48201431702,48201431702,48,201,431702,2847,0
TX,1400000US48201431801,48201431801,48,201,431801,3531,0
TX,1400000US48201431803,48201431803,48,201,431803,2597,0
TX,1400000US48201431804,48201431804,48,201,431804,2690,0
TX,1400000US48201431901,48201431901,48,201,431901,2390,0
TX,1400000US48201431902,48201431902,48,201,431902,2963,0
TX,1400000US48201432003,48201432003,48,201,432003,2066,0
TX,1400000US48201432004,48201432004,48,201,432004,2273,0
TX,1400000US48201432005,48201432005,48,201,432005,2740,0
TX,1400000US48201432006,48201432006,48,201,432006,2025,0
TX,1400000US48201432101,48201432101,48,201,432101,2907,0
TX,1400000US48201432102,48201432102,48,201,432102,3704,0
TX,1400000US48201432200,48201432200,48,201,432200,4232,0
TX,1400000US48201432301,48201432301,48,201,432301,2858,0
TX,1400000US48201432302,48201432302,48,201,432302,2241,0
TX,1400000US48201432303,48201432303,48,201,432303,2221,0
TX,1400000US48201432401,48201432401,48,201,432401,3632,0
TX,1400000US48201432402,48201432402,48,201,432402,2482,0
TX,1400000US48201432501,48201432501,48,201,432501,3801,0
TX,1400000US48201432502,48201432502,48,201,432502,1765,0
TX,1400000US48201432600,48201432600,48,201,432600,1867,0
TX,1400000US48201432703,48201432703,48,201,432703,2057,0
TX,1400000US48201432704,48201432704,48,201,432704,1724,0
TX,1400000US48201432705,48201432705,48,201,432705,4271,0
TX,1400000US48201432706,48201432706,48,201,432706,1962,0
TX,1400000US48201432803,48201432803,48,201,432803,3174,0
TX,1400000US48201432804,48201432804,48,201,432804,1955,0
TX,1400000US48201432805,48201432805,48,201,432805,2017,0
TX,1400000US48201432806,48201432806,48,201,432806,4345,0
TX,1400000US48201432901,48201432901,48,201,432901,3161,0
TX,1400000US48201432903,48201432903,48,201,432903,2196,0
TX,1400000US48201432904,48201432904,48,201,432904,3797,0
TX,1400000US48201433003,48201433003,48,201,433003,5580,0
TX,1400000US48201433004,48201433004,48,201,433004,3390,0
TX,1400000US48201433005,48201433005,48,201,433005,2409,0
TX,1400000US48201433006,48201433006,48,201,433006,2401,0
TX,1400000US48201433007,48201433007,48,201,433007,1507,0
TX,1400000US48201433100,48201433100,48,201,433100,3398,0
TX,1400000US48201433201,48201433201,48,201,433201,4801,0
TX,1400000US48201433202,48201433202,48,201,433202,4367,0
TX,1400000US48201433300,48201433300,48,201,433300,5351,0
TX,1400000US48201433400,48201433400,48,201,433400,4276,0
TX,1400000US48201433503,48201433503,48,201,433503,1783,0
TX,1400000US48201433504,48201433504,48,201,433504,3739,0
TX,1400000US48201433505,48201433505,48,201,433505,2898,0
TX,1400000US48201433506,48201433506,48,201,433506,2145,0
TX,1400000US48201433507,48201433507,48,201,433507,3145,0
TX,1400000US48201433601,48201433601,48,201,433601,2837,0
TX,1400000US48201433602,48201433602,48,201,433602,3707,0
TX,1400000US48201440101,48201440101,48,201,440101,2269,0
TX,1400000US48201440102,48201440102,48,201,440102,4556,0
TX,1400000US48201450100,48201450100,48,201,450100,1908,0
TX,1400000US48201450200,48201450200,48,201,450200,5749,0
TX,1400000US48201450301,48201450301,48,201,450301,2944,0
TX,1400000US48201450302,48201450302,48,201,450302,5318,0
TX,1400000US48201450401,48201450401,48,201,450401,2180,0
TX,1400000US48201450402,48201450402,48,201,450402,2299,0
TX,1400000US48201450500,48201450500,48,201,450500,3386,0
TX,1400000US48201450600,48201450600,48,201,450600,5294,0
TX,1400000US48201450700,48201450700,48,201,450700,6765,0
TX,1400000US48201450801,48201450801,48,201,450801,2069,0
TX,1400000US48201450803,48201450803,48,201,450803,4657,0
TX,1400000US48201450804,48201450804,48,201,450804,3023,0
TX,1400000US48201450900,48201450900,48,201,450900,2885,0
TX,1400000US48201451003,48201451003,48,201,451003,3115,0
TX,1400000US48201451004,48201451004,48,201,451004,2305,0
TX,1400000US48201451005,48201451005,48,201,451005,1897,0
TX,1400000US48201451006,48201451006,48,201,451006,2478,0
TX,1400000US48201451100,48201451100,48,201,451100,4383,0
TX,1400000US48201451200,48201451200,48,201,451200,2686,0
TX,1400000US48201451301,48201451301,48,201,451301,4296,0
TX,1400000US48201451302,48201451302,48,201,451302,2877,0
TX,1400000US48201451401,48201451401,48,201,451401,3707,0
TX,1400000US48201451404,48201451404,48,201,451404,4269,0
TX,1400000US48201451405,48201451405,48,201,451405,2369,0
TX,1400000US48201451406,48201451406,48,201,451406,2986,0
TX,1400000US48201451407,48201451407,48,201,451407,1672,0
TX,1400000US48201451501,48201451501,48,201,451501,3046,0
TX,1400000US48201451502,48201451502,48,201,451502,2683,0
TX,1400000US48201451603,48201451603,48,201,451603,3672,0
TX,1400000US48201451604,48201451604,48,201,451604,4292,0
TX,1400000US48201451605,48201451605,48,201,451605,4317,0
TX,1400000US48201451606,48201451606,48,201,451606,5883,0
TX,1400000US48201451700,48201451700,48,201,451700,4263,0
TX,1400000US48201451800,48201451800,48,201,451800,5319,0
TX,1400000US48201451902,48201451902,48,201,451902,2517,0
TX,1400000US48201451903,48201451903,48,201,451903,4153,0
TX,1400000US48201451904,48201451904,48,201,451904,3966,0
TX,1400000US48201452001,48201452001,48,201,452001,4678,0
TX,1400000US48201452002,48201452002,48,201,452002,3875,0
TX,1400000US48201452101,48201452101,48,201,452101,6357,0
TX,1400000US48201452102,48201452102,48,201,452102,1896,0
TX,1400000US48201452103,48201452103,48,201,452103,2165,0
TX,1400000US48201452202,48201452202,48,201,452202,3451,0
TX,1400000US48201452203,48201452203,48,201,452203,3100,0
TX,1400000US48201452204,48201452204,48,201,452204,2617,0
TX,1400000US48201452300,48201452300,48,201,452300,2226,0
TX,1400000US48201452401,48201452401,48,201,452401,3976,0
TX,1400000US48201452402,48201452402,48,201,452402,4048,0
TX,1400000US48201452501,48201452501,48,201,452501,2485,0
TX,1400000US48201452502,48201452502,48,201,452502,4912,0
TX,1400000US48201452601,48201452601,48,201,452601,4427,0
TX,1400000US48201452602,48201452602,48,201,452602,3367,0
TX,1400000US48201452701,48201452701,48,201,452701,4557,0
TX,1400000US48201452702,48201452702,48,201,452702,3911,0
TX,1400000US48201452703,48201452703,48,201,452703,3897,0
TX,1400000US48201452801,48201452801,48,201,452801,5751,0
TX,1400000US48201452802,48201452802,48,201,452802,5928,0
TX,1400000US48201452900,48201452900,48,201,452900,4274,0
TX,1400000US48201453001,48201453001,48,201,453001,2455,0
TX,1400000US48201453002,48201453002,48,201,453002,5141,0
TX,1400000US48201453100,48201453100,48,201,453100,4304,0
TX,1400000US48201453201,48201453201,48,201,453201,3546,0
TX,1400000US48201453202,48201453202,48,201,453202,4228,0
TX,1400000US48201453300,48201453300,48,201,453300,3485,0
TX,1400000US48201453401,48201453401,48,201,453401,3042,0
TX,1400000US48201453403,48201453403,48,201,453403,4107,0
TX,1400000US48201453404,48201453404,48,201,453404,4379,0
TX,1400000US48201453405,48201453405,48,201,453405,3962,0
TX,1400000US48201453501,48201453501,48,201,453501,6357,0
TX,1400000US48201453502,48201453502,48,201,453502,3926,0
TX,1400000US48201453601,48201453601,48,201,453601,2161,0
TX,1400000US48201453603,48201453603,48,201,453603,3291,0
TX,1400000US48201453604,48201453604,48,201,453604,4147,0
TX,1400000US48201453701,48201453701,48,201,453701,4531,0
TX,1400000US48201453702,48201453702,48,201,453702,4221,0
TX,1400000US48201453800,48201453800,48,201,453800,3668,0
TX,1400000US48201453901,48201453901,48,201,453901,5961,0
TX,1400000US48201453902,48201453902,48,201,453902,4140,0
TX,1400000US48201454000,48201454000,48,201,454000,5261,0
TX,1400000US48201454100,48201454100,48,201,454100,3667,0
TX,1400000US48201454200,48201454200,48,201,454200,3977,0
TX,1400000US48201454302,48201454302,48,201,454302,6792,0
TX,1400000US48201454303,48201454303,48,201,454303,3471,0
TX,1400000US48201454304,48201454304,48,201,454304,4830,0
TX,1400000US48201454305,48201454305,48,201,454305,4288,0
TX,1400000US48201454400,48201454400,48,201,454400,1046,0
TX,1400000US48201454502,48201454502,48,201,454502,2672,0
TX,1400000US48201454503,48201454503,48,201,454503,2575,0
TX,1400000US48201454504,48201454504,48,201,454504,5913,0
TX,1400000US48201454505,48201454505,48,201,454505,2606,0
TX,1400000US48201454600,48201454600,48,201,454600,5937,0
TX,1400000US48201454700,48201454700,48,201,454700,6910,0
TX,1400000US48201454801,48201454801,48,201,454801,3539,0
TX,1400000US48201454802,48201454802,48,201,454802,4535,0
TX,1400000US48201454901,48201454901,48,201,454901,3105,0
TX,1400000US48201454902,48201454902,48,201,454902,8752,0
TX,1400000US48201455000,48201455000,48,201,455000,2756,0
TX,1400000US48201455102,48201455102,48,201,455102,3235,0
TX,1400000US48201455103,48201455103,48,201,455103,3857,0
TX,1400000US48201455104,48201455104,48,201,455104,3108,0
TX,1400000US48201455200,48201455200,48,201,455200,4431,0
TX,1400000US48201455300,48201455300,48,201,455300,12979,0
TX,1400000US48201510100,48201510100,48,201,510100,2849,0
TX,1400000US48201510201,48201510201,48,201,510201,2972,0
TX,1400000US48201510202,48201510202,48,201,510202,4494,0
TX,1400000US48201510301,48201510301,48,201,510301,2855,0
TX,1400000US48201510302,48201510302,48,201,510302,2868,0
TX,1400000US48201510400,48201510400,48,201,510400,4173,0
TX,1400000US48201510500,48201510500,48,201,510500,4675,0
TX,1400000US48201510601,48201510601,48,201,510601,3158,0
TX,1400000US48201510602,48201510602,48,201,510602,4380,0
TX,1400000US48201510701,48201510701,48,201,510701,2347,0
TX,1400000US48201510702,48201510702,48,201,510702,1956,0
TX,1400000US48201510801,48201510801,48,201,510801,4404,0
TX,1400000US48201510802,48201510802,48,201,510802,2207,0
TX,1400000US48201510803,48201510803,48,201,510803,2444,0
TX,1400000US48201510901,48201510901,48,201,510901,5293,0
TX,1400000US48201510902,48201510902,48,201,510902,3867,0
TX,1400000US48201511001,48201511001,48,201,511001,2962,0
TX,1400000US48201511003,48201511003,48,201,511003,2535,0
TX,1400000US48201511004,48201511004,48,201,511004,1764,0
TX,1400000US48201511100,48201511100,48,201,511100,4100,0
TX,1400000US48201511201,48201511201,48,201,511201,2856,0
TX,1400000US48201511202,48201511202,48,201,511202,3575,0
TX,1400000US48201511301,48201511301,48,201,511301,4208,0
TX,1400000US48201511302,48201511302,48,201,511302,4012,0
TX,1400000US48201511400,48201511400,48,201,511400,2986,0
TX,1400000US48201511501,48201511501,48,201,511501,3158,0
TX,1400000US48201511502,48201511502,48,201,511502,4852,0
TX,1400000US48201511600,48201511600,48,201,511600,3759,0
TX,1400000US48201520100,48201520100,48,201,520100,2600,0
TX,1400000US48201520200,48201520200,48,201,520200,3495,0
TX,1400000US48201520301,48201520301,48,201,520301,1976,0
TX,1400000US48201520302,48201520302,48,201,520302,2391,0
TX,1400000US48201520400,48201520400,48,201,520400,3402,0
TX,1400000US48201520501,48201520501,48,201,520501,3641,0
TX,1400000US48201520502,48201520502,48,201,520502,4643,0
TX,1400000US48201520601,48201520601,48,201,520601,2328,0
TX,1400000US48201520603,48201520603,48,201,520603,2463,0
TX,1400000US48201520604,48201520604,48,201,520604,3068,0
TX,1400000US48201520700,48201520700,48,201,520700,4429,0
TX,1400000US48201521000,48201521000,48,201,521000,2289,0
TX,1400000US48201521100,48201521100,48,201,521100,2263,0
TX,1400000US48201521201,48201521201,48,201,521201,2371,0
TX,1400000US48201521202,48201521202,48,201,521202,4003,0
TX,1400000US48201521300,48201521300,48,201,521300,6033,0
TX,1400000US48201521401,48201521401,48,201,521401,3497,0
TX,1400000US48201521402,48201521402,48,201,521402,3612,0
TX,1400000US48201521501,48201521501,48,201,521501,2619,0
TX,1400000US48201521502,48201521502,48,201,521502,2917,0
TX,1400000US48201521600,48201521600,48,201,521600,3531,0
TX,1400000US48201521701,48201521701,48,201,521701,3620,0
TX,1400000US48201521702,48201521702,48,201,521702,3765,0
TX,1400000US48201521800,48201521800,48,201,521800,5258,0
TX,1400000US48201521900,48201521900,48,201,521900,6596,0
TX,1400000US48201522001,48201522001,48,201,522001,2002,0
TX,1400000US48201522002,48201522002,48,201,522002,2322,0
TX,1400000US48201522101,48201522101,48,201,522101,3549,0
TX,1400000US48201522102,48201522102,48,201,522102,4186,0
TX,1400000US48201522201,48201522201,48,201,522201,4016,0
TX,1400000US48201522202,48201522202,48,201,522202,3855,0
TX,1400000US48201522301,48201522301,48,201,522301,3792,0
TX,1400000US48201522302,48201522302,48,201,522302,3641,0
TX,1400000US48201522401,48201522401,48,201,522401,5813,0
TX,1400000US48201522402,48201522402,48,201,522402,3781,0
TX,1400000US48201522500,48201522500,48,201,522500,5045,0
TX,1400000US48201530101,48201530101,48,201,530101,3938,0
TX,1400000US48201530102,48201530102,48,201,530102,1690,0
TX,1400000US48201530200,48201530200,48,201,530200,3766,0
TX,1400000US48201530300,48201530300,48,201,530300,2680,0
TX,1400000US48201530400,48201530400,48,201,530400,2781,0
TX,1400000US48201530501,48201530501,48,201,530501,1941,0
TX,1400000US48201530502,48201530502,48,201,530502,2490,0
TX,1400000US48201530600,48201530600,48,201,530600,3351,0
TX,1400000US48201530701,48201530701,48,201,530701,1557,0
TX,1400000US48201530702,48201530702,48,201,530702,4422,0
TX,1400000US48201530800,48201530800,48,201,530800,4133,0
TX,1400000US48201530900,48201530900,48,201,530900,4466,0
TX,1400000US48201531000,48201531000,48,201,531000,4296,0
TX,1400000US48201531100,48201531100,48,201,531100,3377,0
TX,1400000US48201531200,48201531200,48,201,531200,3381,0
TX,1400000US48201531300,48201531300,48,201,531300,4817,0
TX,1400000US48201531400,48201531400,48,201,531400,2017,0
TX,1400000US48201531500,48201531500,48,201,531500,3050,0
TX,1400000US48201531600,48201531600,48,201,531600,3007,0
TX,1400000US48201531700,48201531700,48,201,531700,3516,0
TX,1400000US48201531800,48201531800,48,201,531800,2709,0
TX,1400000US48201531900,48201531900,48,201,531900,5152,0
TX,1400000US48201532003,48201532003,48,201,532003,3054,0
TX,1400000US48201532004,48201532004,48,201,532004,5195,0
TX,1400000US48201532101,48201532101,48,201,532101,3623,0
TX,1400000US48201532102,48201532102,48,201,532102,3104,0
TX,1400000US48201532200,48201532200,48,201,532200,3827,0
TX,1400000US48201532301,48201532301,48,201,532301,2988,0
